Date,Open,High,Low,Close,Volume,buy_setup_count,sell_setup_count,buy_perfect,sell_perfect,buy_intersection,sell_intersection,buy_countdown_count,sell_countdown_count,tdst_support,tdst_resistance,bb_middle,bb_upper,bb_lower,recommendation
2025-06-18 00:00:00-04:00,5.093180539085333,5.132739184425409,5.063511319292152,5.112959861755371,12936100,7,0,False,False,False,False,0,0,,,5.26427195072174,5.428521207766891,5.10002269367659,HOLD
2025-06-20 00:00:00-04:00,5.122849524285277,5.142628847870306,5.04373222994516,5.07340145111084,12966600,8,0,False,False,True,False,0,0,,,5.253887796401978,5.438641919733529,5.069133673070427,HOLD
2025-06-23 00:00:00-04:00,4.984394028612001,5.132739184425409,4.984394028612001,5.112959861755371,19214500,9,0,True,False,True,False,0,0,,5.360202010198956,5.244492602348328,5.438087653781949,5.050897550914707,BUY (Setup Complete)
2025-06-24 00:00:00-04:00,5.162407992638678,5.221746432914659,5.122849346838861,5.1426286697387695,17141500,0,1,False,False,False,False,0,0,,5.360202010198956,5.237569808959961,5.435508793920993,5.0396308239989285,HOLD
2025-06-25 00:00:00-04:00,5.142628609972302,5.152518507095446,5.093180539085333,5.112959861755371,15345600,0,0,False,False,False,False,0,0,,5.360202010198956,5.225702214241028,5.4236412503616105,5.027763178120445,HOLD
2025-06-26 00:00:00-04:00,4.994284213919885,5.122849582905601,4.984394316226065,5.103070259094238,24893700,0,1,False,False,False,False,1,0,,5.360202010198956,5.214329099655151,5.413044228656474,5.015613970653828,HOLD
2025-06-27 00:00:00-04:00,5.103069964632227,5.122849287302265,5.063511319292152,5.112959861755371,17806900,0,0,False,False,False,False,0,0,,5.360202010198956,5.2054283857345585,5.405630069747622,5.005226701721495,HOLD
2025-06-30 00:00:00-04:00,5.0931807151738235,5.14262878777038,5.073401391819948,5.122849464416504,20788700,1,0,False,False,False,False,0,0,,5.360202010198956,5.203450441360474,5.406207076656532,5.000693806064415,HOLD
2025-07-01 00:00:00-04:00,5.103070087755784,5.182187380344826,5.103070087755784,5.172297954559326,17800300,0,1,False,False,False,False,0,0,,5.360202010198956,5.199494576454162,5.401396365742161,4.997592787166163,HOLD
2025-07-02 00:00:00-04:00,5.152518566976852,5.162407992638678,5.122849346838861,5.1426286697387695,8361800,0,2,False,False,False,False,0,0,,5.360202010198956,5.192571783065796,5.392176069326704,4.992967496804889,HOLD
2025-07-03 00:00:00-04:00,5.053622247693387,5.132739543914795,5.053622247693387,5.132739543914795,9475100,0,3,False,False,False,False,0,0,,5.360202010198956,5.181693172454834,5.368398683357603,4.994987661552064,HOLD
2025-07-07 00:00:00-04:00,5.103070200700247,5.152518745450957,5.053622127525811,5.07340145111084,24297400,1,0,False,False,False,False,2,0,,5.360202010198956,5.168836617469788,5.34763266022433,4.990040574715246,HOLD
2025-07-08 00:00:00-04:00,5.103070082207854,5.152518625810376,5.06351143595634,5.0931806564331055,17965500,2,0,False,False,False,False,0,0,,5.360202010198956,5.155980062484741,5.315804240000143,4.9961558849693395,HOLD
2025-07-09 00:00:00-04:00,5.122849459631893,5.132739357087727,4.984394196284076,5.043732166290283,17410400,3,0,False,False,False,False,3,0,,5.360202010198956,5.139662098884583,5.271661530215903,5.007662667553262,HOLD
2025-07-10 00:00:00-04:00,5.033842977836364,5.063511728450687,4.994284329299741,5.004173755645752,13008500,4,0,False,False,False,False,4,0,,5.360202010198956,5.125322079658508,5.250232423235438,5.000411736081578,HOLD
2025-07-11 00:00:00-04:00,4.934945883863429,4.944835781783614,4.895387235335263,4.925056457519531,25149000,5,0,False,False,False,False,5,0,,5.360202010198956,5.110487580299377,5.255959397060764,4.965015763537991,HOLD
2025-07-14 00:00:00-04:00,4.91516619401388,4.944835413991379,4.816269580049303,4.826159477233887,20078600,6,0,False,False,False,False,6,0,,5.360202010198956,5.08873028755188,5.265929916366186,4.911530658737574,HOLD
2025-07-15 00:00:00-04:00,4.845938847142143,4.845938847142143,4.677814365979621,4.697593688964844,33502200,7,0,False,False,False,False,7,0,,5.360202010198956,5.066972994804383,5.3143729665106605,4.819573023098105,HOLD
2025-07-16 00:00:00-04:00,4.707483586245584,4.727262909230807,4.638255720009176,4.697593688964844,22322800,8,0,False,False,True,False,8,0,,5.360202010198956,5.039776372909546,5.323329466173531,4.75622327964556,HOLD
2025-07-17 00:00:00-04:00,4.7272629737854,4.756931722880257,4.697593753114281,4.7272629737854,19096300,9,0,True,False,True,False,0,0,,5.152518745450957,5.0214804887771605,5.336049204032534,4.706911773521787,BUY (Setup Complete)
2025-07-18 00:00:00-04:00,4.74704223221603,4.756931657920512,4.677814365979621,4.697593688964844,21013600,10,0,False,False,False,False,0,0,,5.152518745450957,5.000712180137635,5.343437094984565,4.657987265290704,HOLD
2025-07-21 00:00:00-04:00,4.697593688964844,4.74704223221603,4.687703791684103,4.697593688964844,14541100,0,0,False,False,False,False,1,0,,5.152518745450957,4.9819217920303345,5.348261370001019,4.61558221405965,HOLD
2025-07-22 00:00:00-04:00,4.697593725763896,4.766821592542608,4.252558719322032,4.410793304443359,85926600,1,0,False,False,False,False,2,0,,5.152518745450957,4.946813464164734,5.387348340076066,4.5062785882534016,HOLD
2025-07-23 00:00:00-04:00,4.331676131444545,4.489910720933424,4.331676131444545,4.4701313972473145,41256000,2,0,False,False,False,False,3,0,,5.152518745450957,4.9131886005401615,5.391806503158842,4.434570697921481,HOLD
2025-07-24 00:00:00-04:00,4.361344994585851,4.430572865075383,4.2723382714722105,4.292117595672607,28654500,3,0,False,False,False,False,0,0,,5.152518745450957,4.872146487236023,5.41508939289952,4.329203581572526,HOLD
2025-07-25 00:00:00-04:00,4.262448192812764,4.302006839535869,4.232779443558569,4.282227516174316,23396100,4,0,False,False,False,False,4,0,,5.152518745450957,4.831104350090027,5.422485909692194,4.2397227904878605,HOLD
2025-07-28 00:00:00-04:00,4.252558945934742,4.272338270128919,4.213000297546387,4.213000297546387,15941500,5,0,False,False,False,False,5,0,,5.152518745450957,4.786106371879578,5.422434893020441,4.149777850738715,HOLD
2025-07-29 00:00:00-04:00,4.190000057220459,4.199999809265137,4.139999866485596,4.179999828338623,33716400,6,0,False,False,False,False,6,0,,5.152518745450957,4.738963890075683,5.409056169238781,4.068871610912586,HOLD
2025-07-30 00:00:00-04:00,4.150000095367432,4.170000076293945,4.090000152587891,4.110000133514404,16816100,7,0,False,False,False,False,7,0,,5.152518745450957,4.685848999023437,5.379315586070737,3.9923824119761377,HOLD
2025-07-31 00:00:00-04:00,4.070000171661377,4.119999885559082,4.059999942779541,4.079999923706055,17135300,8,0,False,False,True,False,8,0,,5.152518745450957,4.632717561721802,5.34148996254582,3.923945160897784,HOLD
2025-08-01 00:00:00-04:00,4.050000190734863,4.050000190734863,4.0,4.050000190734863,23529100,9,0,True,False,False,False,1,0,,4.766821592542608,4.578580594062805,5.2919304865433086,3.865230701582301,BUY (Setup Complete)
2025-08-04 00:00:00-04:00,4.079999923706055,4.119999885559082,4.070000171661377,4.090000152587891,19000800,10,0,False,False,False,False,0,0,,4.766821592542608,4.5294105291366575,5.234673837898858,3.8241472203744578,HOLD
2025-08-05 00:00:00-04:00,4.079999923706055,4.110000133514404,4.059999942779541,4.090000152587891,15783200,11,0,False,False,False,False,0,0,,4.766821592542608,4.479251503944397,5.157881510289471,3.800621497599323,HOLD
2025-08-06 00:00:00-04:00,4.079999923706055,4.119999885559082,4.070000171661377,4.119999885559082,15149200,0,1,False,False,False,False,0,0,,4.766821592542608,4.433064889907837,5.074661253758992,3.791468526056682,HOLD
2025-08-07 00:00:00-04:00,4.159999847412109,4.170000076293945,4.079999923706055,4.110000133514404,17414200,0,2,False,False,False,False,0,0,,4.766821592542608,4.3883562088012695,4.985462595157774,3.791249822444765,HOLD
2025-08-08 00:00:00-04:00,4.110000133514404,4.139999866485596,4.079999923706055,4.099999904632568,15554000,0,3,False,False,False,False,0,0,,4.766821592542608,4.347103381156922,4.900487697863187,3.7937190644506567,HOLD
2025-08-11 00:00:00-04:00,4.099999904632568,4.119999885559082,4.079999923706055,4.099999904632568,11063200,0,4,False,False,False,False,0,0,,4.766821592542608,4.310795402526855,4.8257941164886775,3.7957966885650327,HOLD
2025-08-12 00:00:00-04:00,4.110000133514404,4.170000076293945,4.110000133514404,4.139999866485596,12397600,0,5,False,False,False,False,0,0,,4.766821592542608,4.282915711402893,4.769325786450682,3.7965056363551044,HOLD
2025-08-13 00:00:00-04:00,4.159999847412109,4.230000019073486,4.150000095367432,4.190000057220459,17927200,0,6,False,False,False,False,0,0,,4.766821592542608,4.2575360298156735,4.704188619226676,3.8108834404046705,HOLD
2025-08-14 00:00:00-04:00,4.170000076293945,4.179999828338623,4.119999885559082,4.130000114440918,13570600,0,7,False,False,False,False,0,0,,4.766821592542608,4.22767288684845,4.6184626151766945,3.8368831585202052,HOLD
2025-08-15 00:00:00-04:00,4.199999809265137,4.25,4.199999809265137,4.199999809265137,12638800,0,8,False,False,False,True,0,0,,4.766821592542608,4.2027931928634645,4.524945220197433,3.8806411655294952,HOLD
2025-08-18 00:00:00-04:00,4.159999847412109,4.269999980926514,4.159999847412109,4.25,27320100,0,9,False,True,False,True,0,1,4.070000171661377,4.766821592542608,4.1804135084152225,4.405357060434217,3.9554699563962274,SELL (Setup Complete)
2025-08-19 00:00:00-04:00,4.260000228881836,4.289999961853027,4.210000038146973,4.210000038146973,21057400,0,10,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.170373845100403,4.368327972221327,3.9724197179794785,HOLD
2025-08-20 00:00:00-04:00,4.21999979019165,4.260000228881836,4.21999979019165,4.239999771118164,12740500,0,11,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.158867263793946,4.302854013438314,4.014880514149577,HOLD
2025-08-21 00:00:00-04:00,4.21999979019165,4.25,4.199999809265137,4.239999771118164,14912300,0,12,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.156261372566223,4.291728512698814,4.020794232433632,HOLD
2025-08-22 00:00:00-04:00,4.260000228881836,4.360000133514404,4.25,4.309999942779541,14609900,0,13,False,False,False,False,0,2,4.070000171661377,4.766821592542608,4.157649993896484,4.298995711919503,4.016304275873466,HOLD
2025-08-25 00:00:00-04:00,4.340000152587891,4.360000133514404,4.320000171661377,4.340000152587891,9732300,0,14,False,False,False,False,0,3,4.070000171661377,4.766821592542608,4.16399998664856,4.325753459314752,4.002246513982367,HOLD
2025-08-26 00:00:00-04:00,4.300000190734863,4.329999923706055,4.28000020980835,4.289999961853027,19077100,0,15,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.16949999332428,4.34074612610688,3.99825386054168,HOLD
2025-08-27 00:00:00-04:00,4.300000190734863,4.340000152587891,4.28000020980835,4.320000171661377,22272500,0,16,False,False,False,False,2,0,4.070000171661377,4.766821592542608,4.179999995231628,4.361340007379641,3.9986599830836154,HOLD
2025-08-28 00:00:00-04:00,4.300000190734863,4.320000171661377,4.28000020980835,4.289999961853027,15541200,1,0,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.190499997138977,4.371779036237472,4.009220958040482,HOLD
2025-08-29 00:00:00-04:00,4.269999980926514,4.309999942779541,4.260000228881836,4.300000190734863,14765300,2,0,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.202999997138977,4.377850323735119,4.028149670542835,HOLD
2025-09-02 00:00:00-04:00,4.28000020980835,4.300000190734863,4.230000019073486,4.230000019073486,16231500,3,0,False,False,False,False,3,0,4.070000171661377,4.766821592542608,4.209999990463257,4.376828022035191,4.043171958891323,HOLD
2025-09-03 00:00:00-04:00,4.389999866485596,4.449999809265137,4.349999904632568,4.380000114440918,27241800,0,1,False,False,False,False,0,4,4.070000171661377,4.766821592542608,4.224499988555908,4.397702118559741,4.051297858552075,HOLD
2025-09-04 00:00:00-04:00,4.489999771118164,4.610000133514404,4.480000019073486,4.599999904632568,47252100,0,2,False,False,False,False,0,5,4.070000171661377,4.766821592542608,4.2484999895095825,4.482933263266828,4.014066715752337,HOLD
2025-09-05 00:00:00-04:00,4.539999961853027,4.590000152587891,4.519999980926514,4.550000190734863,37414200,0,3,False,False,False,False,0,6,4.070000171661377,4.766821592542608,4.270499992370605,4.5313065219837565,4.009693462757454,HOLD
2025-09-08 00:00:00-04:00,4.550000190734863,4.619999885559082,4.550000190734863,4.590000152587891,30494200,0,4,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.295000004768371,4.579364588499388,4.010635421037355,HOLD
2025-09-09 00:00:00-04:00,4.579999923706055,4.610000133514404,4.570000171661377,4.590000152587891,22202200,0,5,False,False,False,False,0,7,4.070000171661377,4.766821592542608,4.3195000171661375,4.617244278427974,4.021755755904301,HOLD
2025-09-10 00:00:00-04:00,4.590000152587891,4.610000133514404,4.53000020980835,4.570000171661377,27348400,1,0,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.341000032424927,4.646176538549164,4.03582352630069,HOLD
2025-09-11 00:00:00-04:00,4.570000171661377,4.619999885559082,4.559999942779541,4.619999885559082,29463900,0,1,False,False,False,False,0,8,4.070000171661377,4.766821592542608,4.362500023841858,4.683083458222628,4.0419165894610884,HOLD
2025-09-12 00:00:00-04:00,4.539999961853027,4.550000190734863,4.480000019073486,4.510000228881836,20458800,1,0,False,False,False,False,4,0,4.070000171661377,4.766821592542608,4.381500029563904,4.688833332489379,4.074166726638429,HOLD
2025-09-15 00:00:00-04:00,4.510000228881836,4.559999942779541,4.510000228881836,4.550000190734863,26415900,2,0,False,False,False,False,5,0,4.070000171661377,4.766821592542608,4.39900004863739,4.702655087216343,4.095345010058438,HOLD
2025-09-16 00:00:00-04:00,4.559999942779541,4.619999885559082,4.53000020980835,4.610000133514404,30626900,0,1,False,False,False,False,0,9,4.070000171661377,4.766821592542608,4.41700005531311,4.726097326044977,4.107902784581244,HOLD
2025-09-17 00:00:00-04:00,4.650000095367432,4.760000228881836,4.619999885559082,4.699999809265137,35742600,0,2,False,False,False,False,0,10,4.070000171661377,4.766821592542608,4.441500043869018,4.759074800263827,4.12392528747421,HOLD
2025-09-18 00:00:00-04:00,4.690000057220459,4.78000020980835,4.690000057220459,4.760000228881836,31035000,0,3,False,False,False,False,0,11,4.070000171661377,4.766821592542608,4.467500066757202,4.8003901804906945,4.134609953023709,HOLD
2025-09-19 00:00:00-04:00,4.769999980926514,4.789999961853027,4.71999979019165,4.739999771118164,36366300,0,4,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.492500066757202,4.828537309841351,4.156462823673054,HOLD
2025-09-22 00:00:00-04:00,4.739999771118164,4.829999923706055,4.71999979019165,4.769999980926514,36366500,0,5,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.515500068664551,4.861756679278376,4.169243458050725,BUY (Resistance Break)
2025-09-23 00:00:00-04:00,4.800000190734863,4.880000114440918,4.789999961853027,4.849999904632568,40469500,0,6,False,False,False,False,0,12,4.070000171661377,4.766821592542608,4.5410000562667845,4.907370511360321,4.1746296011732476,HOLD
2025-09-24 00:00:00-04:00,4.769999980926514,4.769999980926514,4.690000057220459,4.739999771118164,25382100,1,0,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.5635000467300415,4.920108212039087,4.206891881420996,HOLD
2025-09-25 00:00:00-04:00,4.679999828338623,4.730000019073486,4.650000095367432,4.679999828338623,39757500,2,0,False,False,False,False,6,0,4.070000171661377,4.766821592542608,4.5815000295639035,4.922351778245027,4.24064828088278,HOLD
2025-09-26 00:00:00-04:00,4.659999847412109,4.670000076293945,4.630000114440918,4.659999847412109,30640200,3,0,False,False,False,False,7,0,4.070000171661377,4.766821592542608,4.600000023841858,4.913284670066752,4.2867153776169635,HOLD
2025-09-29 00:00:00-04:00,4.679999828338623,4.730000019073486,4.659999847412109,4.699999809265137,35748600,4,0,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.620000004768372,4.902171883292039,4.3378281262447045,HOLD
2025-09-30 00:00:00-04:00,4.710000038146973,4.820000171661377,4.710000038146973,4.809999942779541,58556200,0,1,False,False,False,False,0,13,4.070000171661377,4.766821592542608,4.6490000009536745,4.876285860804109,4.42171414110324,BUY (Resistance Break)
2025-10-01 00:00:00-04:00,4.800000190734863,4.849999904632568,4.78000020980835,4.820000171661377,34564600,0,2,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.671000003814697,4.872353169245755,4.46964683838364,HOLD
2025-10-02 00:00:00-04:00,4.869999885559082,4.900000095367432,4.840000152587891,4.880000114440918,25862400,0,3,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.685000014305115,4.903752331885149,4.466247696725081,HOLD
2025-10-03 00:00:00-04:00,4.869999885559082,4.920000076293945,4.860000133514404,4.900000095367432,35659100,0,4,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.7025000095367435,4.931536813728,4.473463205345487,HOLD
2025-10-06 00:00:00-04:00,4.929999828338623,5.050000190734863,4.920000076293945,4.949999809265137,31326200,0,5,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.7204999923706055,4.968139275609195,4.472860709132016,HOLD
2025-10-07 00:00:00-04:00,4.989999771118164,5.090000152587891,4.96999979019165,5.070000171661377,39651200,0,6,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.74449999332428,5.0291585831395995,4.45984140350896,HOLD
2025-10-08 00:00:00-04:00,5.099999904632568,5.210000038146973,5.090000152587891,5.170000076293945,50789500,0,7,False,False,False,False,0,0,4.070000171661377,4.766821592542608,4.774499988555908,5.104570180184478,4.444429796927338,HOLD
2025-10-09 00:00:00-04:00,5.21999979019165,5.25,5.110000133514404,5.179999828338623,33379000,0,8,False,False,False,True,0,0,4.070000171661377,4.766821592542608,4.802499985694885,5.170245582999468,4.434754388390302,HOLD
2025-10-10 00:00:00-04:00,5.300000190734863,5.349999904632568,5.260000228881836,5.320000171661377,51707400,0,9,False,True,False,False,0,1,4.710000038146973,4.766821592542608,4.842999982833862,5.251287872744069,4.434712092923656,SELL (Overbought)
2025-10-13 00:00:00-04:00,5.269999980926514,5.309999942779541,5.190000057220459,5.25,42372500,0,10,False,False,False,False,0,2,4.710000038146973,4.766821592542608,4.877999973297119,5.300304528933758,4.455695417660481,HOLD
2025-10-14 00:00:00-04:00,5.349999904632568,5.5,5.320000171661377,5.46999979019165,50865600,0,11,False,False,False,False,0,3,4.710000038146973,4.766821592542608,4.920999956130982,5.399765980237643,4.44223393202432,HOLD
2025-10-15 00:00:00-04:00,5.5,5.659999847412109,5.489999771118164,5.650000095367432,65461400,0,12,False,False,False,False,0,4,4.710000038146973,4.766821592542608,4.968499970436096,5.535348212198265,4.401651728673928,HOLD
2025-10-16 00:00:00-04:00,5.71999979019165,5.789999961853027,5.639999866485596,5.679999828338623,38505000,0,13,False,False,False,False,0,5,4.710000038146973,4.766821592542608,5.014499950408935,5.654680082306724,4.374319818511147,HOLD
2025-10-17 00:00:00-04:00,5.679999828338623,5.78000020980835,5.679999828338623,5.739999771118164,31787900,0,14,False,False,False,False,0,6,4.710000038146973,4.766821592542608,5.064499950408935,5.767530233126115,4.361469667691756,HOLD
2025-10-20 00:00:00-04:00,5.699999809265137,5.739999771118164,5.670000076293945,5.710000038146973,36090400,0,15,False,False,False,False,0,0,4.710000038146973,4.766821592542608,5.111499953269958,5.856088164911461,4.3669117416284555,HOLD
2025-10-21 00:00:00-04:00,5.650000095367432,5.659999847412109,5.579999923706055,5.579999923706055,37625800,1,0,False,False,False,False,8,0,4.710000038146973,4.766821592542608,5.147999954223633,5.909980761941252,4.386019146506014,HOLD
2025-10-22 00:00:00-04:00,5.559999942779541,5.630000114440918,5.449999809265137,5.550000190734863,66700500,2,0,False,False,False,False,9,0,4.710000038146973,4.766821592542608,5.188499975204468,5.945259698675045,4.43174025173389,HOLD
2025-10-23 00:00:00-04:00,5.889999866485596,6.230000019073486,5.840000152587891,6.170000076293945,114770300,0,1,False,False,False,False,0,7,4.710000038146973,4.766821592542608,5.2629999876022335,6.098277450195257,4.4277225250092105,HOLD
2025-10-24 00:00:00-04:00,6.150000095367432,6.340000152587891,6.139999866485596,6.300000190734863,71565400,0,2,False,False,False,False,0,8,4.710000038146973,4.766821592542608,5.345000004768371,6.250108347643248,4.439891661893494,HOLD
2025-10-27 00:00:00-04:00,6.340000152587891,6.440000057220459,6.329999923706055,6.360000133514404,41247600,0,3,False,False,False,False,0,9,4.710000038146973,4.766821592542608,5.428000020980835,6.386916101931555,4.4690839400301146,HOLD
2025-10-28 00:00:00-04:00,6.420000076293945,8.1899995803833,6.400000095367432,7.769999980926514,377988500,0,4,False,False,False,False,0,10,4.710000038146973,4.766821592542608,5.576000022888183,6.954991259331481,4.1970087864448855,HOLD
2025-10-29 00:00:00-04:00,7.639999866485596,7.639999866485596,7.289999961853027,7.329999923706055,184917800,0,5,False,False,False,False,0,11,4.710000038146973,4.766821592542608,5.701500010490418,7.238596034107417,4.164403986873419,HOLD
2025-10-30 00:00:00-04:00,7.179999828338623,7.320000171661377,7.059999942779541,7.130000114440918,89562200,0,6,False,False,False,False,0,0,4.710000038146973,4.766821592542608,5.8140000104904175,7.425490353745342,4.202509667235493,HOLD
2025-10-31 00:00:00-04:00,6.980000019073486,6.980000019073486,6.78000020980835,6.909999847412109,94524000,0,7,False,False,False,False,10,0,4.710000038146973,4.766821592542608,5.914499998092651,7.536655497027713,4.29234449915759,HOLD
2025-11-03 00:00:00-05:00,7.150000095367432,7.210000038146973,7.059999942779541,7.150000095367432,60252300,1,0,False,False,False,False,0,0,4.710000038146973,4.766821592542608,6.024500012397766,7.669479296293568,4.379520728501964,HOLD
2025-11-04 00:00:00-05:00,6.909999847412109,7.0,6.789999961853027,6.809999942779541,45837100,2,0,False,False,False,False,0,0,4.710000038146973,4.766821592542608,6.111500000953674,7.7277240113270125,4.4952759905803354,HOLD
2025-11-05 00:00:00-05:00,6.840000152587891,6.889999866485596,6.829999923706055,6.849999904632568,32183100,3,0,False,False,False,False,11,0,4.710000038146973,4.766821592542608,6.195499992370605,7.78001022877594,4.61098975596527,HOLD
2025-11-06 00:00:00-05:00,6.960000038146973,6.989999771118164,6.820000171661377,6.909999847412109,34913200,0,0,False,False,False,False,0,0,4.710000038146973,4.766821592542608,6.28199999332428,7.82133134033343,4.7426686463151295,HOLD
2025-11-07 00:00:00-05:00,6.889999866485596,6.920000076293945,6.78000020980835,6.840000152587891,41161200,1,0,False,False,False,False,0,0,4.710000038146973,4.766821592542608,6.357999992370606,7.846603736202331,4.86939624853888,HOLD
2025-11-10 00:00:00-05:00,6.880000114440918,7.179999828338623,6.769999980926514,6.96999979019165,48750500,0,1,False,False,False,False,0,0,4.710000038146973,4.766821592542608,6.443999981880188,7.860049346150446,5.027950617609929,HOLD
2025-11-11 00:00:00-05:00,6.900000095367432,6.960000038146973,6.840000152587891,6.900000095367432,34859900,0,2,False,False,False,False,0,0,4.710000038146973,4.766821592542608,6.515499997138977,7.867433874857885,5.163566119420069,HOLD
2025-11-12 00:00:00-05:00,6.880000114440918,7.050000190734863,6.809999942779541,7.019999980926514,50336400,0,3,False,False,False,False,0,0,4.710000038146973,4.766821592542608,6.583999991416931,7.889315433473825,5.278684549360038,HOLD
