Date,Open,High,Low,Close,Volume,buy_setup_count,sell_setup_count,buy_perfect,sell_perfect,buy_intersection,sell_intersection,buy_countdown_count,sell_countdown_count,buy_countdown_recycled,sell_countdown_recycled,tdst_support,tdst_resistance,bb_middle,bb_upper,bb_lower,recommendation
2025-06-12 00:00:00-04:00,198.29333609984755,198.890956077424,196.58013147350607,198.41285705566406,43904600,4,0,False,False,False,False,0,0,False,False,,,201.84623260498046,210.02291218738614,193.66955302257477,HOLD
2025-06-13 00:00:00-04:00,198.94075911963023,199.57822954037988,194.92668495173118,195.67372131347656,51447300,5,0,False,False,False,False,0,0,False,False,,,201.0991958618164,208.6054430262528,193.59294869738002,HOLD
2025-06-16 00:00:00-04:00,196.52035592822918,197.90486262143017,195.78327462738756,197.63592529296875,43020700,6,0,False,False,False,False,0,0,False,False,,,200.45973205566406,206.6916428058722,194.22782130545593,HOLD
2025-06-17 00:00:00-04:00,196.4207613301707,197.6060614779548,194.43863454049264,194.86692810058594,38856200,7,0,False,False,False,False,0,0,False,False,,,199.80532836914062,205.44372835623105,194.1669283820502,HOLD
2025-06-18 00:00:00-04:00,195.16573699325735,196.7893008408277,194.2991796996429,195.80320739746094,45394700,8,0,False,False,True,False,0,0,False,False,,,199.293359375,204.37958870933167,194.20713004066832,HOLD
2025-06-20 00:00:00-04:00,197.45666110928434,200.90298042554332,196.08210930882012,200.20574951171875,96813500,0,1,False,False,False,False,0,0,False,False,,,199.23907546997071,204.25824831502413,194.2199026249173,HOLD
2025-06-23 00:00:00-04:00,200.83325703321927,201.50060768152076,198.17380945321412,200.70376586914062,55814300,0,2,False,False,False,False,0,0,False,False,,,199.2460479736328,204.27335320466415,194.21874274260148,HOLD
2025-06-24 00:00:00-04:00,201.78944331230142,202.63609053842802,199.40888822531906,199.5084991455078,54064000,0,3,False,False,False,False,0,0,False,False,,,199.49655380249024,203.9997463628539,194.99336124212658,HOLD
2025-06-25 00:00:00-04:00,200.65395335177794,202.8651820841085,199.82723133036671,200.76351928710938,39525700,0,4,False,False,False,False,0,0,False,False,,,199.56378631591798,204.1021095111537,195.02546312068225,HOLD
2025-06-26 00:00:00-04:00,200.63404307360597,201.8392684520338,198.67184150130464,200.20574951171875,50799100,0,0,False,False,False,False,0,0,False,False,,,199.59267196655273,204.14006205222307,195.04528188088238,HOLD
2025-06-27 00:00:00-04:00,201.09222774816857,202.41697405518968,199.20969672208463,200.28543090820312,73188600,1,0,False,False,False,False,0,0,False,False,,,199.64894943237306,204.20164344541917,195.09625541932695,HOLD
2025-06-30 00:00:00-04:00,201.211736268348,206.57048164253425,198.4726031076903,204.3592529296875,91912800,0,1,False,False,False,False,0,0,False,False,,,199.86409530639648,204.88087974342025,194.8473108693727,HOLD
2025-07-01 00:00:00-04:00,205.85331455367321,209.35940906738603,205.32541013409474,206.998779296875,78788900,0,2,False,False,False,False,0,0,False,False,,,200.16888504028321,206.10743152057228,194.23033855999415,HOLD
2025-07-02 00:00:00-04:00,208.08447525999887,212.4969623845337,207.31751373506327,211.60052490234375,67941800,0,3,False,False,False,False,0,0,False,False,,,200.6255729675293,208.422278642276,192.8288672927826,HOLD
2025-07-03 00:00:00-04:00,211.31168447150716,213.80180573654258,210.97303162710094,212.70616149902344,34955800,0,4,False,False,False,False,0,0,False,False,,,201.15995330810546,210.64162444968105,191.67828216652987,HOLD
2025-07-07 00:00:00-04:00,211.83958469799765,215.37555986284275,207.97492690746134,209.12037658691406,50229000,0,5,False,False,False,False,0,0,False,False,,,201.62411193847657,211.72199837271492,191.52622550423823,HOLD
2025-07-08 00:00:00-04:00,209.26980118177752,210.59453234535175,207.62631199643187,209.18014526367188,42848900,0,6,False,False,False,False,0,0,False,False,,,201.92740936279296,212.56377424258827,191.29104448299765,HOLD
2025-07-09 00:00:00-04:00,208.70202548866368,210.49491569520316,206.40115605631001,210.3056640625,48749400,1,0,False,False,False,False,0,0,False,False,,,202.40999450683594,213.66113655819882,191.15885245547307,HOLD
2025-07-10 00:00:00-04:00,209.678147079363,212.6364120977978,209.2000480941239,211.57064819335938,44443600,2,0,False,False,False,False,0,0,False,False,,,202.89507064819335,214.861805217636,190.9283360787507,HOLD
2025-07-11 00:00:00-04:00,209.73792710960444,211.29176024279,209.03072603053,210.32559204101562,39765800,0,1,False,False,False,False,0,0,False,False,,,203.51162490844726,215.68413350764257,191.33911630925195,HOLD
2025-07-14 00:00:00-04:00,209.10044482334126,210.07658325197187,206.71988962428105,207.79562377929688,38840100,1,0,False,False,False,False,0,0,False,False,,,203.98076324462892,216.0486478429939,191.91287864626395,HOLD
2025-07-15 00:00:00-04:00,208.39327261019983,211.05272033528996,208.09445501444372,208.28370666503906,42296300,2,0,False,False,False,False,0,0,False,False,,,204.61126251220702,216.1581328891342,193.06439213527983,HOLD
